107.22,276.9,21.88,34.7
438.8,200.27,89.7,150.75
501.16,299.48,47.57,94.52
388.35,266.94,71.94,36.75
531.94,289.64,21.3,55.78
393.85,272.84,55.36,19.99
393.93,272.3,55.4,19.77
394.1,272.31,55.52,19.88
500.76,299.53,47.89,95.23
501.43,299.84,46.58,94.6
500.6,300.01,47.41,94.44
498.69,299.69,51.65,95.36
497.56,299.61,53.93,95.56
499.29,300.06,50.06,94.78
497.89,300.13,53.73,94.77
500.26,300.34,48.67,94.39
440.02,201.13,88.21,149.87
497.86,300.02,55.71,95.73
498.22,299.05,54.03,98.0
437.87,202.87,88.19,155.46
163.62,297.28,14.05,82.36
450.47,204.95,59.59,159.72
445.09,203.86,69.43,159.64
394.06,272.17,55.21,19.5
184.73,296.12,32.08,87.3
188.6,296.65,36.04,85.74
193.33,295.41,28.53,87.2
465.98,301.87,31.16,90.09
461.65,300.12,36.06,93.95
199.69,293.99,27.32,86.17
464.1,297.05,14.17,85.04
459.0,300.71,30.31,94.74
64.01,300.53,125.55,50.54
67.49,301.07,132.65,48.65
202.79,294.85,33.3,88.61
203.07,294.4,34.05,87.74
65.62,301.05,128.93,48.63
76.92,299.53,116.55,49.03
106.52,274.36,25.63,29.47
68.57,300.55,135.68,50.34
68.58,299.99,135.46,51.81
72.96,298.75,136.62,49.05
72.09,299.61,144.18,50.39
72.22,299.9,144.37,49.86
72.65,298.32,143.62,48.03
122.61,266.41,123.99,63.99
394.01,272.03,55.12,18.55
101.93,291.67,94.19,54.42
102.28,287.6,93.47,59.41
103.17,286.7,93.4,55.98
213.91,281.08,49.97,87.36
214.2,279.99,48.21,85.41
111.02,291.7,104.88,53.67
521.73,262.68,124.88,56.64
521.81,262.52,124.6,56.56
220.21,280.94,50.87,86.68
221.08,279.24,54.79,83.52
122.96,275.53,126.94,82.53
147.0,256.1,76.87,44.09
225.97,277.34,51.47,82.81
146.56,258.1,76.35,48.28
268.9,263.78,53.5,26.46
269.04,263.64,52.69,26.66
269.22,263.65,52.49,26.77
241.71,273.94,62.61,76.66
253.69,273.05,86.66,79.72
254.07,273.18,85.36,79.24
270.46,263.33,49.93,27.81
150.26,274.91,87.88,82.28
256.15,273.31,80.7,79.54
257.74,272.96,78.14,80.05
258.28,272.93,76.8,80.16
258.29,272.78,75.92,79.82
272.86,262.99,44.34,26.73
243.69,272.51,46.42,79.11
273.63,263.19,45.65,26.8
243.32,272.03,47.6,78.58
244.51,271.4,44.84,78.79
238.3,272.06,59.3,77.5
274.31,263.36,44.46,27.41
275.14,263.38,42.89,27.54
245.71,269.5,48.52,75.89
245.23,268.96,48.75,75.45
246.21,269.27,50.62,75.44
246.38,268.79,51.22,75.37
245.41,269.1,54.62,75.72
245.58,269.36,57.35,75.44
245.94,269.48,55.58,74.72
276.66,263.01,39.74,26.72
276.75,262.84,39.59,26.44
276.79,262.83,39.48,26.5
276.87,262.77,39.4,26.59
276.94,262.75,39.2,26.5
277.07,262.85,39.01,26.67
277.09,262.84,38.94,26.44
277.16,262.81,38.86,26.56
277.19,262.87,38.79,26.66
277.21,262.86,38.7,26.54
246.95,269.9,53.33,75.41
393.35,272.06,53.81,23.44
145.22,258.02,73.15,47.07
145.14,258.12,73.1,47.28
144.88,258.16,72.67,47.34
144.81,257.95,72.16,46.94
144.8,257.67,72.07,46.34
144.73,257.65,72.0,46.4
144.78,257.62,72.0,46.36
144.67,257.36,71.76,45.81
144.68,257.48,71.78,46.06
144.78,257.53,71.99,46.11
144.77,257.47,72.05,45.9
144.66,258.26,72.35,47.41
27.72,313.42,55.31,89.95
27.61,313.5,55.09,90.02
27.65,313.63,55.16,90.13
27.61,313.66,55.1,90.13
279.09,263.51,35.67,25.71
279.52,263.69,35.24,25.8
279.78,263.91,35.69,25.72
279.8,263.92,35.8,25.76
279.92,263.89,36.0,25.9
280.02,263.92,36.21,25.77
280.2,263.91,36.23,25.7
280.46,263.96,36.63,25.86
280.83,264.01,36.93,25.88
392.52,273.28,51.55,20.21
392.51,273.35,51.4,20.3
281.22,264.07,37.24,25.76
281.22,264.1,37.15,25.76
281.21,264.11,37.14,25.71
281.14,264.13,37.07,25.77
281.05,264.15,36.85,25.68
281.1,264.12,36.87,25.65
281.14,264.11,36.82,25.54
281.24,264.11,36.93,25.6
281.34,264.12,37.04,25.57
281.43,264.09,37.03,25.63
281.44,264.13,37.03,25.54
390.82,272.64,47.46,19.38
390.46,272.78,46.93,19.87
390.36,272.81,46.38,19.6
390.15,272.77,46.09,19.68
389.71,272.66,45.45,19.94
389.42,272.75,45.02,20.33
389.11,272.81,44.37,20.22
388.6,273.27,42.78,20.01
387.67,272.89,40.87,19.58
386.42,272.61,38.85,19.74
281.56,264.24,37.4,25.47
281.5,264.29,37.56,25.45
388.08,272.56,41.97,20.05
386.85,272.43,38.85,19.17
386.95,272.49,39.17,19.48
388.02,272.86,41.76,20.02
281.46,264.26,37.48,25.38
281.41,264.31,37.59,25.38
281.38,264.32,37.58,25.29
281.33,264.36,37.44,25.25
388.0,272.23,41.79,20.88
387.94,272.32,41.79,20.62
387.9,272.14,41.58,21.0
387.97,272.25,41.71,20.94
387.96,272.46,41.73,20.76
387.98,272.42,41.74,20.49
388.16,272.64,42.11,20.11
388.05,272.69,42.0,20.53
387.85,272.59,41.77,20.62
387.74,272.61,41.58,20.66
387.73,272.64,41.61,20.43
387.7,272.53,41.56,20.11
387.62,272.52,41.55,20.51
387.4,272.52,41.32,20.59
387.37,272.73,41.06,20.4
387.11,272.87,40.77,20.68
386.98,272.88,40.41,20.32
386.72,273.02,39.94,20.09
386.5,273.26,39.6,20.3
386.51,273.05,39.4,20.7
413.54,264.23,49.02,74.31
413.39,263.73,48.05,74.89
415.53,286.72,34.88,30.67
415.49,286.48,34.62,30.8
429.68,262.22,71.37,71.94
493.69,277.57,78.93,82.95
493.47,277.45,78.27,83.17
493.42,277.41,78.13,83.39
493.37,277.47,78.2,83.56
249.37,271.14,52.36,73.49
251.1,270.88,51.25,73.48
251.36,270.81,50.98,73.55
384.68,268.87,35.91,17.62
384.61,268.86,36.33,17.54
384.66,268.6,35.89,17.83
251.93,270.77,49.54,73.26
384.7,268.55,36.1,17.85
384.73,268.43,36.08,17.97
384.69,268.37,36.33,18.13
384.6,268.34,36.49,18.37
412.25,258.79,40.23,74.2
384.58,268.03,36.7,18.57
431.26,259.11,74.54,74.91
252.06,271.07,51.6,72.8
252.02,271.1,51.71,72.74
252.36,271.06,51.46,72.81
252.91,271.02,52.68,72.95
494.16,277.92,80.41,82.3
149.8,305.02,59.78,29.18
281.56,264.75,37.75,24.38
281.64,264.79,37.81,24.2
281.67,264.88,37.74,24.14
281.63,264.91,37.84,24.06
281.73,264.89,37.87,23.86
253.64,271.12,51.37,72.3
282.14,264.81,37.7,24.43
265.4,270.33,72.43,73.71
265.92,270.22,73.82,73.86
267.14,270.25,75.09,73.7
431.34,262.86,74.29,73.24
382.51,263.25,41.67,16.78
431.44,263.09,74.16,73.36
431.7,263.15,74.15,73.61
431.44,263.28,73.74,73.77
431.54,263.3,73.95,73.65
287.67,269.3,37.78,27.78
287.19,269.46,37.57,28.09
286.69,269.62,36.78,28.22
286.34,269.71,36.43,28.17
286.34,269.84,36.12,28.1
286.62,269.93,36.37,28.24
286.89,269.92,36.56,28.21
287.28,270.01,36.9,28.2
257.79,275.31,49.61,75.52
140.81,277.85,194.38,87.45
117.83,277.3,135.52,85.75
117.78,277.27,135.23,85.75
258.62,274.97,48.47,74.93
289.54,270.88,36.76,26.31
147.41,260.47,77.31,51.82
147.29,260.36,76.97,51.62
147.05,260.43,76.67,51.79
147.08,259.97,76.68,50.89
259.93,276.43,49.33,77.99
260.4,276.47,50.68,78.68
260.53,276.32,51.29,78.56
260.48,276.16,51.55,78.38
260.47,276.39,51.84,78.84
260.14,276.5,51.87,79.32
260.18,276.04,52.16,78.59
260.23,276.37,54.02,79.47
260.83,276.7,55.97,80.25
260.73,276.94,56.27,80.18
260.64,277.22,56.57,80.02
260.37,277.52,57.35,79.68
260.22,277.84,57.67,79.58
258.99,278.27,57.57,79.5
263.9,278.6,46.26,80.13
300.36,278.29,44.55,31.9
153.27,260.84,89.15,52.59
156.07,269.43,93.75,69.33
156.08,269.83,93.67,70.26
155.94,269.87,93.25,70.54
155.31,270.4,92.0,71.62
302.09,278.42,44.97,31.99
302.27,278.41,44.96,31.84
302.4,278.73,44.76,30.7
302.6,278.67,44.76,30.7
303.01,278.81,44.1,30.72
303.3,278.85,44.59,30.79
303.34,278.88,44.59,30.73
303.57,278.9,45.05,30.74
303.63,278.91,44.97,30.65
303.65,278.91,45.14,30.77
303.79,278.88,45.37,30.9
303.79,278.89,45.27,30.91
303.8,278.91,45.23,30.89
303.8,278.86,45.26,31.0
303.78,278.86,45.29,30.97
303.84,278.9,45.32,30.86
304.01,278.86,45.65,30.97
304.27,278.87,46.08,30.98
304.56,278.91,46.66,31.14
304.77,278.88,46.99,31.23
305.02,278.77,47.35,31.4
305.12,278.77,47.5,31.57
305.16,278.79,47.54,31.52
305.23,278.79,47.65,31.33
305.28,278.76,47.77,31.46
305.3,278.82,47.77,31.48
305.31,278.7,47.79,31.42
305.43,278.58,48.04,31.68
305.44,278.63,48.08,31.47
305.5,278.72,48.25,31.35
305.61,278.69,48.12,31.05
305.72,278.73,48.15,31.03
305.82,278.81,48.06,30.94
305.92,278.89,48.0,30.91
305.87,279.04,47.93,30.45
305.79,279.18,47.92,30.08
305.73,279.39,47.81,29.61
305.78,279.59,48.14,29.26
326.06,286.33,90.52,41.54
326.5,286.02,90.2,39.65
326.41,285.48,90.55,37.57
326.33,284.88,90.58,35.44
326.44,284.38,90.1,33.81
326.2,284.34,90.19,33.28
264.67,284.17,63.83,80.39
264.77,284.14,63.96,80.13
264.72,284.08,64.0,80.17
493.75,258.69,79.72,46.81
264.74,284.09,64.1,79.88
518.21,259.8,128.51,49.58
518.33,259.76,128.65,49.46
265.62,284.1,65.74,79.98
265.95,284.15,66.35,79.95
265.96,284.16,66.26,79.8
266.32,284.06,66.7,79.49
266.11,284.13,66.23,79.53
266.31,284.03,66.67,79.42
266.19,284.06,66.43,79.41
266.41,284.21,66.55,79.48
266.34,284.24,66.51,79.45
266.19,284.17,66.31,79.45
266.32,284.25,66.23,79.39
266.52,284.29,66.64,79.46
266.62,284.18,66.53,79.16
266.69,284.39,66.51,79.22
266.76,284.3,66.18,79.04
275.82,285.23,46.01,78.72
276.24,285.31,45.57,78.75
276.43,285.42,44.86,78.9
276.34,285.61,44.12,79.14
276.52,285.83,44.12,79.21
276.51,286.02,44.12,79.59
276.26,286.25,44.04,79.64
276.4,286.17,44.49,79.84
276.38,286.43,44.44,79.7
276.17,286.81,44.78,79.96
276.0,287.23,45.2,80.54
375.97,285.05,47.64,81.44
373.78,284.32,46.83,80.68
326.5,287.24,66.49,19.92
371.78,283.91,50.39,79.66
371.97,283.97,48.24,79.54
371.44,284.0,48.15,79.39
370.52,284.01,46.13,79.34
368.41,283.92,45.35,79.69
425.12,288.77,76.91,58.1
428.62,289.74,84.1,59.25
429.29,289.73,86.11,59.41
200.28,292.01,75.78,43.46
200.19,291.89,75.62,43.74
200.55,291.78,74.85,43.96
338.92,286.86,28.36,18.78
249.27,290.66,23.78,36.68
367.67,283.36,47.47,80.73
368.03,283.32,47.23,80.63
277.65,286.59,42.25,80.23
277.77,286.49,41.22,80.18
277.61,287.76,37.73,77.82
270.05,286.74,59.22,81.19
277.8,287.72,38.48,76.98
269.32,286.66,61.77,81.27
269.45,286.58,62.31,80.63
312.77,285.21,44.2,29.78
271.8,286.72,56.82,78.54
310.22,285.92,38.86,30.1
339.57,286.66,26.27,18.9
339.72,286.64,26.29,18.72
318.91,285.22,55.37,29.71
340.07,286.55,25.93,18.98
340.15,286.55,25.69,18.9
274.87,287.2,56.67,75.72
318.38,285.21,53.49,29.44
318.4,285.32,53.43,28.95
318.55,285.41,53.59,28.91
25.94,316.41,51.6,83.19
26.55,315.16,52.84,82.12
27.21,315.34,54.18,82.82
27.99,317.17,55.64,85.4
611.29,312.75,56.9,89.49
28.36,317.49,56.38,86.19
520.13,278.08,128.76,85.07
611.31,312.73,56.85,89.52
520.12,278.08,128.68,84.96
611.34,312.7,56.81,89.41
520.13,278.07,128.67,84.91
520.16,278.11,128.67,84.92
520.16,278.15,128.63,84.91
520.16,278.12,128.65,84.96
520.17,278.14,128.65,84.91
520.14,278.11,128.65,84.89
520.16,278.15,128.69,84.89
318.93,285.97,53.92,28.67
520.2,278.18,128.63,84.89
520.14,278.16,128.76,84.93
520.14,278.15,128.66,84.89
520.09,278.1,128.69,84.95
520.17,278.16,128.58,84.9
520.05,278.08,128.78,85.01
426.38,289.37,74.6,57.74
28.25,317.16,56.16,85.4
426.05,289.23,74.23,57.72
118.37,280.74,131.05,90.95
27.96,317.13,55.58,85.12
