492.47,258.98,72.7,41.95
492.45,259.04,72.75,42.08
492.46,258.98,72.7,42.0
492.47,259.08,72.73,42.13
492.47,259.09,72.72,42.11
492.47,259.1,72.72,42.13
492.45,259.1,72.73,42.17
492.33,259.21,72.54,42.76
492.45,259.03,72.72,42.02
492.45,259.02,72.73,41.97
492.33,259.35,72.58,42.98
492.47,259.21,72.79,42.33
492.45,259.03,72.8,41.97
492.5,259.06,72.72,42.0
492.46,259.02,72.81,41.96
492.34,259.27,72.74,42.79
492.45,259.18,72.79,42.25
492.45,259.13,72.81,42.17
492.35,259.26,72.67,42.85
492.49,259.14,72.73,42.17
492.46,259.15,72.74,42.21
492.47,259.15,72.74,42.21
492.37,259.34,72.58,43.0
281.22,289.89,34.16,75.94
280.94,289.86,33.95,75.88
281.02,289.89,33.81,75.98
281.2,289.78,34.17,75.81
280.8,289.41,32.72,75.6
312.3,286.72,36.65,25.03
312.3,286.7,36.7,24.93
312.33,286.74,36.85,25.24
280.79,289.65,33.66,75.67
312.46,286.65,36.99,25.13
312.49,286.68,36.88,25.07
313.99,286.95,41.0,26.2
281.0,289.68,33.75,75.7
281.04,289.55,33.78,75.6
281.02,289.66,33.93,75.49
280.94,289.66,33.73,75.43
281.04,289.69,34.2,75.73
280.97,289.69,33.95,75.66
312.64,286.8,36.88,25.1
281.12,289.46,33.7,75.94
281.31,289.49,33.87,75.97
281.12,289.53,33.57,75.99
369.44,283.82,40.19,78.43
313.16,287.07,37.0,25.37
369.86,283.8,39.93,78.57
369.83,283.77,39.87,78.46
369.95,283.8,39.41,78.36
369.82,283.82,39.81,78.36
369.98,283.8,39.79,78.4
369.88,283.83,39.84,78.51
369.65,283.91,40.19,78.38
369.68,283.9,40.41,78.46
369.7,283.79,39.25,78.58
369.72,283.97,39.33,78.23
369.82,283.87,39.39,78.46
369.75,283.92,39.33,78.47
369.67,284.02,39.49,78.25
369.8,283.93,39.36,78.44
369.77,283.91,39.58,78.36
369.69,283.94,39.55,78.42
369.68,283.9,39.59,78.4
369.6,283.97,39.43,78.27
369.63,283.97,39.72,78.43
369.66,283.88,39.8,78.62
369.49,283.92,39.97,78.5
369.66,283.92,39.95,78.52
369.71,283.84,40.01,78.64
369.37,283.89,39.59,78.74
369.53,283.86,39.49,78.73
369.12,283.84,40.8,78.91
369.05,283.87,41.04,79.0
369.47,284.01,39.8,78.68
369.43,283.95,39.97,78.82
369.27,284.03,40.41,78.91
369.01,284.05,40.11,78.94
369.15,284.01,40.25,78.82
369.11,283.99,40.39,78.88
368.92,284.03,40.42,78.81
369.04,283.99,40.48,78.89
368.94,283.97,40.85,78.85
369.09,283.97,40.51,78.83
368.62,284.01,42.14,79.09
368.92,284.02,40.06,78.73
368.93,284.01,40.33,78.73
368.51,284.02,41.96,79.08
368.79,283.99,40.32,78.78
368.77,283.99,40.34,78.78
368.41,284.04,42.19,79.02
368.64,284.05,40.27,78.6
368.59,284.03,40.58,78.62
368.66,284.03,40.6,78.62
368.64,284.06,40.5,78.58
368.34,284.02,42.41,79.11
368.79,284.05,40.62,78.62
368.77,284.05,40.46,78.61
368.43,284.03,42.16,79.06
368.75,284.04,40.29,78.66
368.7,284.05,40.39,78.75
368.76,284.04,40.2,78.71
313.66,287.56,36.26,25.52
313.64,287.49,36.15,25.43
313.33,288.43,36.03,26.27
368.54,284.02,42.06,78.98
313.73,287.44,36.14,25.54
315.55,287.76,40.26,25.63
315.58,287.88,40.04,25.31
315.0,287.77,38.67,25.29
340.55,288.57,21.56,21.72
314.72,287.85,38.02,25.11
314.73,287.73,37.5,25.22
315.18,287.77,38.56,25.08
314.38,287.73,36.77,25.15
314.95,287.64,38.18,25.59
314.98,287.52,38.46,25.43
315.41,287.64,39.02,25.54
